"target","ids","date","flag","user","text"
"1","1963820637","Fri May 29 13:17:58 PDT 2009","NO_QUERY","taystwin_14","@SuperWiki Haha...it's probable. He's such a big puppy "
"1","1963820657","Fri May 29 13:17:58 PDT 2009","NO_QUERY","b_lips","@ericanaka yes!!!  sooo yummers!!!"
"1","1963820713","Fri May 29 13:17:58 PDT 2009","NO_QUERY","adamhems","had a nice farewell lunch with his team at Chevron, and has said, well, &quot;Farewell&quot;. Now time for the gym "
"1","1963820719","Fri May 29 13:17:58 PDT 2009","NO_QUERY","alanbarber","Wow! Look at all the space for backups! We'll fill that up in about a month I'm sure!  http://twitpic.com/67di7"
"1","1963820731","Fri May 29 13:17:58 PDT 2009","NO_QUERY","sweetdreamer","@oheather78 awww now you're gonna make me blush! "
"1","1963820803","Fri May 29 13:17:59 PDT 2009","NO_QUERY","lmathejczyk","finaly going to bed ;) night twitterworld "
"1","1963820843","Fri May 29 13:17:59 PDT 2009","NO_QUERY","claireyjonesy","Ant and Dec are tooo funny  I'd love them to dance lmao! And that dude used screens like george sampson :o"
"1","1963820864","Fri May 29 13:17:59 PDT 2009","NO_QUERY","tyler5377","working from home, still gotta run up to the office today for a while, very thankful it's a Friday! "
"1","1963820878","Fri May 29 13:17:59 PDT 2009","NO_QUERY","SMiLEJewelle","Going shopping! "
"1","1963820900","Fri May 29 13:17:59 PDT 2009","NO_QUERY","SongoftheOss","Some superb tracks over the years - more respect  ? http://blip.fm/~79zoe"
"1","1963821016","Fri May 29 13:18:00 PDT 2009","NO_QUERY","PRCog","@DannyBrown Indeed (and I know), just wanted to make sure Queen @rachelakay doesn't get the wrong idea... "
"1","1963821087","Fri May 29 13:18:00 PDT 2009","NO_QUERY","SlyCatUK","Hurrah, just received my order of a Calzone pizza "
"1","1963821314","Fri May 29 13:18:02 PDT 2009","NO_QUERY","shaunnaaaa","Shopping  I am a size smaller!!!"
"1","1963821345","Fri May 29 13:18:02 PDT 2009","NO_QUERY","sweetslady","@AmysFinerThings LOL!  I bet!   What fun!"
"1","1963821359","Fri May 29 13:18:02 PDT 2009","NO_QUERY","j_a_rose","@Mackie75 miss u hope ur having fun "
"1","1963821419","Fri May 29 13:18:02 PDT 2009","NO_QUERY","lazybreezeinc","Helping hubby make new and improved resume, has an interview soon for a higher position! "
"1","1963821422","Fri May 29 13:18:02 PDT 2009","NO_QUERY","Ulala5","@MadGerald it's lovely! really can't wait to play it  aaand i'm already thinking how to cosplay her ahahah"
"1","1963821429","Fri May 29 13:18:02 PDT 2009","NO_QUERY","McFlyFreak_","@tommcfly hey tom. what do you think about my quote: how to bake a cake? you have to take a steak and shake........yeah i know i'm crazy. "
"1","1963821461","Fri May 29 13:18:03 PDT 2009","NO_QUERY","Christina_Sal","Completely &amp; totally Annoyed! &amp;&amp; wishing I never would have met u!  Ready for the lake; SOME beers but not ready for the drive to altus! "
"1","1963821501","Fri May 29 13:18:03 PDT 2009","NO_QUERY","Livestarbucks","NCIS... "
"1","1963821544","Fri May 29 13:18:03 PDT 2009","NO_QUERY","bjarksdale","I hate voicemail "
"1","1963821675","Fri May 29 13:18:04 PDT 2009","NO_QUERY","KatsManDEW","@boilerfan_98 I think you're catching coming down w/ something...better take precaution &amp; take the rest of the day off...go get em girl! "
"1","1963821699","Fri May 29 13:18:04 PDT 2009","NO_QUERY","limolou","@aplusk whats your plan? feed America agenda Ashton! "
"1","1963821704","Fri May 29 13:18:04 PDT 2009","NO_QUERY","emilybennnett","@mitchelmusso are you gonna come to london anytime soon? it would be awsome to see you! "
"1","1963821726","Fri May 29 13:18:04 PDT 2009","NO_QUERY","polkadotmoon","Just posted another giveaway!!  Come see  http://www.polkadotmoon.blogspot.com"
"1","1963821738","Fri May 29 13:18:04 PDT 2009","NO_QUERY","Rikke_Olafson","fooling around with tweetdeck and watching Dodgeball on the telly "
"1","1963821767","Fri May 29 13:18:04 PDT 2009","NO_QUERY","bebraunstein","angels and demons is so hard to get into.. not like twilight where i fly through it in a day! ughh reading tho "
"1","1963821797","Fri May 29 13:18:04 PDT 2009","NO_QUERY","the1air","Its soo hot today "
"1","1963821838","Fri May 29 13:18:05 PDT 2009","NO_QUERY","JawboneEarwear","@alexlewis Sweet! Glad to hear you your new PRIME fits well and working great while driving with your top down! Thanks for sharing "
"1","1963821896","Fri May 29 13:18:05 PDT 2009","NO_QUERY","Nettersaurus","after a three day span of next-to-no-sleep, I got my 13 hours. which, I think makes up for it. "
"1","1963821942","Fri May 29 13:18:05 PDT 2009","NO_QUERY","alidom","@brieenuutbutter that shirt! we need to "
"1","1963821964","Fri May 29 13:18:05 PDT 2009","NO_QUERY","yarnivore","@indiamos  @dylan20 I just talked to Karen's dad on the phone! He says hello! And misses @indiamos' baking! "
"1","1963821972","Fri May 29 13:18:05 PDT 2009","NO_QUERY","southernbellex3","Going to see Adria, the new baby, with mom and sis "
"1","1963821976","Fri May 29 13:18:05 PDT 2009","NO_QUERY","lozndoz","I am soooo burned but oh well! Had a lovely day at the seaside  x"
"1","1963822084","Fri May 29 13:18:06 PDT 2009","NO_QUERY","rosa7987","@jaeque you`re so nice, thank you "
"1","1963822085","Fri May 29 13:18:06 PDT 2009","NO_QUERY","mdwillbefamous","@BELAI83 i'm great!!!hang out but i have to come back early 'cuz tomorrow i got a family trip early in the morning. in Puerto Rico girl "
"1","1963822112","Fri May 29 13:18:06 PDT 2009","NO_QUERY","jeremyheslop","@marshallk always a gotcha  &quot;Note that your phone should be jailbroken to enable the software's functionality.&quot;"
"1","1963822130","Fri May 29 13:18:06 PDT 2009","NO_QUERY","mzsoulll","that's exactly the kind of ministry i'm amped to do here in this big city  @donaldtasker"
"1","1963822420","Fri May 29 13:18:08 PDT 2009","NO_QUERY","Jillianmeta","@TheEllenShow lol who cares? I didn't know that and come to find out it works. "
"1","1963822465","Fri May 29 13:18:08 PDT 2009","NO_QUERY","brittniblocher","I got twitter today  Kelly,my love&lt;3"
"1","1963822566","Fri May 29 13:18:09 PDT 2009","NO_QUERY","ericksco","@KOifusionpdx thanks I found you and just waiting for my food now. "
"1","1963822584","Fri May 29 13:18:09 PDT 2009","NO_QUERY","jengrly","@ce54r I was just testing you "
"1","1963822594","Fri May 29 13:18:09 PDT 2009","NO_QUERY","aviche","@yanivg missed you on my stream "
"1","1963822634","Fri May 29 13:18:09 PDT 2009","NO_QUERY","BadSuperhero","aidan was amazing. i got a bit confused tho loool. mini georgeee mannn. not better not worse. THERE IS NO COMPETITION. I DONT COMPARE "
"1","1963822656","Fri May 29 13:18:09 PDT 2009","NO_QUERY","VeronicaBal","Taking off!!!! "
"1","1963822708","Fri May 29 13:18:09 PDT 2009","NO_QUERY","AnniJB","@Elerike Mammu is a liar, I like you "
"1","1963883898","Fri May 29 13:23:47 PDT 2009","NO_QUERY","AshPaulJ","@jally_jalice @EmailiesWorld Brill, thankyou "
"1","1963883902","Fri May 29 13:23:47 PDT 2009","NO_QUERY","valecp","@ebfryer: That guy can cheer anybody up. "
"1","1963883943","Fri May 29 13:23:47 PDT 2009","NO_QUERY","kazito","@bumen http://twitpic.com/67dq0 - Cool! petite (and cute) dude! "
"1","1963883996","Fri May 29 13:23:47 PDT 2009","NO_QUERY","captanchick","He liked it! He really Liked it! Point for ME "
"1","1963884002","Fri May 29 13:23:47 PDT 2009","NO_QUERY","ninawassup","Yay I don't have to do community service tomorrow "
"1","1963884013","Fri May 29 13:23:47 PDT 2009","NO_QUERY","caligirl247","The numbers '172' can be found on the back of the U.S. $5 dollar bill in the bushes at the base of the Lincoln Memorial. Now go look... "
"1","1963884034","Fri May 29 13:23:47 PDT 2009","NO_QUERY","NikkiOttoway","@samantharonson Mcdonalds Sounds Goood "
"1","1963884062","Fri May 29 13:23:48 PDT 2009","NO_QUERY","theofficialLisa","yayyy follow friday "
"1","1963884129","Fri May 29 13:23:48 PDT 2009","NO_QUERY","marieflowerz","watching Anyone But Me episode 8, its my new obsession  Then im gonna read south of nowhere fanfic another obsession!!!"
"1","1963884167","Fri May 29 13:23:48 PDT 2009","NO_QUERY","MOS1","@Cooking_Light Anytime. "
"1","1963884227","Fri May 29 13:23:49 PDT 2009","NO_QUERY","evanjmyers","@jacvanek yippppeee new JacVanek bracelets came in the mail "
"1","1963884252","Fri May 29 13:23:49 PDT 2009","NO_QUERY","QueenSapphyre","@Minerveca  Awwww how sweet "
"1","1963884254","Fri May 29 13:23:49 PDT 2009","NO_QUERY","InternetPhil","Bored of being bored? So am I! Don't waste your summer away! http://bit.ly/SJzOA  "
"1","1963884297","Fri May 29 13:23:49 PDT 2009","NO_QUERY","Mr_Spong","@RealJessicaAlba Take care "
"1","1963884306","Fri May 29 13:23:49 PDT 2009","NO_QUERY","CelebMissMuffet","@selenagomez heyyyyyy will u follow me cos its my birthday  !!!"
"1","1963884324","Fri May 29 13:23:49 PDT 2009","NO_QUERY","thelocallifedc","Sale @ The Denim Bar Bethesda and Arlington going on ALL WEEKEND LONG!!  Go get some jeans "
"1","1963884335","Fri May 29 13:23:49 PDT 2009","NO_QUERY","prankster163","@TylerDolan Ok, hope everything is ok  Good luck!!!!!!!"
"1","1963884345","Fri May 29 13:23:49 PDT 2009","NO_QUERY","Nic_Li","@janeywee thanks to us.... Again. "
"1","1963884356","Fri May 29 13:23:49 PDT 2009","NO_QUERY","thesickchick","@yarn2spin -- Ooh I love the idea of Fiber Friday! Alas I am still a penniless bum so can't order today but will in the future "
"1","1963884359","Fri May 29 13:23:49 PDT 2009","NO_QUERY","stuckinlalaland","@MusicLover_15 It is "
"1","1963884370","Fri May 29 13:23:49 PDT 2009","NO_QUERY","denharsh","@toptentopten You welcome "
"1","1963884384","Fri May 29 13:23:49 PDT 2009","NO_QUERY","LIsaToddSutton","Want to thank everyone for the FF, good conversation and friendship on twitter.    xoxoxo"
"1","1963884435","Fri May 29 13:23:50 PDT 2009","NO_QUERY","D_Child","@Yermilla Hahaha,playin what?Yeah i will,she is always textin me afta da show to ask if she did great.So ima tell her "
"1","1963884461","Fri May 29 13:23:50 PDT 2009","NO_QUERY","sephirajo","@anreg I hope you liked the story line too.  See, I am dorky."
"1","1963884548","Fri May 29 13:23:50 PDT 2009","NO_QUERY","HannahMitrovich","wiff meg nd mark "
"1","1963884556","Fri May 29 13:23:50 PDT 2009","NO_QUERY","ValChata","At Wendys with Jess and Kev "
"1","1963884579","Fri May 29 13:23:50 PDT 2009","NO_QUERY","DiSCOLENA","@missourie hahahahahaha  I love you darlin. ONE WEEK TOMORROW! ;)"
"1","1963884606","Fri May 29 13:23:51 PDT 2009","NO_QUERY","EmmylovesMiley","@awesomecyrus  shes really tiny"
"1","1963884615","Fri May 29 13:23:51 PDT 2009","NO_QUERY","analoglady","@monee oh, that someone special...I'm *smiling* again "
"1","1963884720","Fri May 29 13:23:51 PDT 2009","NO_QUERY","SullivanTire","@VisitCapeCod I think it might be the other way around. "
"1","1963884734","Fri May 29 13:23:51 PDT 2009","NO_QUERY","silasmendes","Ouvindo Hard Candy. Gosto muito desse �lbum do Couting Crows      Silas Mendes Adm. Banco de... Read more at http://bit.ly/30UZmP"
"1","1963884863","Fri May 29 13:23:52 PDT 2009","NO_QUERY","GH_Unleashed","#followfriday @prettyplainjo is my twitter during non #gh hours "
"1","1963884883","Fri May 29 13:23:52 PDT 2009","NO_QUERY","PrettyRoo","merienda  and after going to go to the college, but today is friday! weekend! wwiii! "
"1","1963884932","Fri May 29 13:23:53 PDT 2009","NO_QUERY","ericaaronow","someone stole @shiragorelick phone... at margos with shira "
"1","1963885010","Fri May 29 13:23:53 PDT 2009","NO_QUERY","MetalMo","@luluBlondie207 Darlin' - you need a picture!!  "
"1","1963885043","Fri May 29 13:23:53 PDT 2009","NO_QUERY","itsmecarmen","@veekturrr I'm not sure what's going on lol. Maybe tomorrow night we'll all get together. If we do I'll have @ThePrinceAli call you "
"1","1963885048","Fri May 29 13:23:53 PDT 2009","NO_QUERY","livwho","Hahaha, dad just had mouth surgery. Can't talk. "
"1","1963885191","Fri May 29 13:23:54 PDT 2009","NO_QUERY","dcrap","Alright I also trust @DCRap for Follow Fridays too since I follow like 3/4 of the people he suggests ;D (via @lilel) Thank you "
"1","1963885397","Fri May 29 13:23:55 PDT 2009","NO_QUERY","WLxboxRox56","woo! shes back on "
"1","1963885400","Fri May 29 13:23:55 PDT 2009","NO_QUERY","ahiiko","smiling...almost the wkend  sooo excited."
"1","1963885434","Fri May 29 13:23:55 PDT 2009","NO_QUERY","thirth","@bigpoppabo i guess because most people have more free time on their hands....except those who work in student ministry "
"1","1963885458","Fri May 29 13:23:55 PDT 2009","NO_QUERY","michellee_x","@gillybeanx very very very very very very very "
"1","1963885494","Fri May 29 13:23:56 PDT 2009","NO_QUERY","paulabdulfan","come on Hollie  u can do it "
"1","1963885523","Fri May 29 13:23:56 PDT 2009","NO_QUERY","NataschaArtworx","well, no painting tonight, i�ll take my pain beaters and go to sleep...but i feel the new painting will be good, that makes me happy "
"1","1963885534","Fri May 29 13:23:56 PDT 2009","NO_QUERY","ashleystover","@amandaclark_ you want... To dance "
"1","1963885625","Fri May 29 13:23:56 PDT 2009","NO_QUERY","Kat_kabaret","Woooot! Matinee tonight opening night @ the fox theater in pomona! Dance till 3am "
"1","1963885665","Fri May 29 13:23:56 PDT 2009","NO_QUERY","ItsJtoU","Someone's coming down on Monday, I better start looking for things to do. "
"1","1963885773","Fri May 29 13:23:57 PDT 2009","NO_QUERY","Nightwyrm","Late #followfriday (it is still Friday overseas): @wallfarmers for being full of all kinds of awesome  Thanks for the recommends too!"
"1","1963885797","Fri May 29 13:23:57 PDT 2009","NO_QUERY","jessiemayHYH","dad just brought home a plasma screen, HECK YES! sometimes, the army can really rock haha "
"1","1963885807","Fri May 29 13:23:57 PDT 2009","NO_QUERY","Maredudd800","Cheri says I should explain. We DONT get that kind of POWER in our toilet. . . "
"1","1963885897","Fri May 29 13:23:58 PDT 2009","NO_QUERY","EddNG","Thanks to everyone who who has said happy birthday "
"1","1963885958","Fri May 29 13:23:58 PDT 2009","NO_QUERY","laynelaughs","Today has gone by extremely slowly. FALLING SLOWLY! "
"1","1963885971","Fri May 29 13:23:58 PDT 2009","NO_QUERY","Donhensonom","2 weeks and counting till the .5 Tour w/Attack Attack &amp; Watchout Theres Ghost...Cant wait to make some new friends "
"1","1963885986","Fri May 29 13:23:58 PDT 2009","NO_QUERY","MrSaints","@iShorty_2009 Ahahahahahaha  I love Britain's Got Talent, I watch it on YouTube though "
"1","1963886041","Fri May 29 13:23:58 PDT 2009","NO_QUERY","paigesalt","hollt steel is so sweet.. she brought a tear to my eyes... "
"1","1963886060","Fri May 29 13:23:58 PDT 2009","NO_QUERY","TheLesley","http://twitpic.com/67e3b - Abbye and me .My BFFL i lve yaaah "
"1","1963886105","Fri May 29 13:23:59 PDT 2009","NO_QUERY","westdavidr","Got a look at the Visual Studio 2010 beta.. not bad, says I. "
"1","1963886128","Fri May 29 13:23:59 PDT 2009","NO_QUERY","sheenaps","Is now the friend of my Russian-speaking Armenian dad on Facebook "
"1","1963886143","Fri May 29 13:23:59 PDT 2009","NO_QUERY","attics","@attics or the audition "
"1","1963886217","Fri May 29 13:23:59 PDT 2009","NO_QUERY","thespianxx","Got the strings on my guitar fixed!  And a haul!"
"1","1963886222","Fri May 29 13:23:59 PDT 2009","NO_QUERY","justcourtney","@sbzdega good to know. Hope it's a good one! "
"1","1963886261","Fri May 29 13:23:59 PDT 2009","NO_QUERY","llamammama","@trevorsarver DUDE! I totally did not know yesterday was your BD! Come to TX &amp; I'll bring you PRESENTS! Glad it was a HAPPY ONE! "
"1","1963886278","Fri May 29 13:24:00 PDT 2009","NO_QUERY","lalalandofloser","I think Im gonna sleep on my floatie tonight. "
"1","1963886285","Fri May 29 13:24:00 PDT 2009","NO_QUERY","danipoynterjudd","Hollie's on now  hope she don't lose it again !"
"1","1963886353","Fri May 29 13:24:00 PDT 2009","NO_QUERY","MissCaryn","my computer is moved and set up. cable/internet guy is supposed to come sometime today, but, hmm, I seem to be connected just fine. "
"1","1963886418","Fri May 29 13:24:00 PDT 2009","NO_QUERY","jackiexomiley","@mileycyrus:ive voted for you atleast one thousand times! you really deserve to win  youre soooo talented!!!"
"1","1963886449","Fri May 29 13:24:01 PDT 2009","NO_QUERY","BwriiBear","Yay, food!    Kay, so Boston is fine. He just has to take four different medications &amp; some sort of steroid."
"1","1963886499","Fri May 29 13:24:01 PDT 2009","NO_QUERY","adrijuicy","reading "
"1","1963886518","Fri May 29 13:24:01 PDT 2009","NO_QUERY","TampaGurlie","@JimPap...well, I'm supposed to...but don't think I am. "
"1","1963886536","Fri May 29 13:24:01 PDT 2009","NO_QUERY","tynie626","@just_another_1 yea daddy is redman's dog and luigi is jada and will's dog!  i love daddy though, he's my favorite"
"1","1963886604","Fri May 29 13:24:01 PDT 2009","NO_QUERY","rosementon","@michaelbevan mailing list.. Will do! I'm always on the hunt for new music "
"1","1963886620","Fri May 29 13:24:01 PDT 2009","NO_QUERY","Sunnywithbiss","lalala heaaii selena,billy ray,coldplay,miley,demi,taylor  and all the others please follow/add me  "
"1","1963886666","Fri May 29 13:24:02 PDT 2009","NO_QUERY","tweetchris","@The_Jer That isn't Stoneridge Mall "
"1","1963886797","Fri May 29 13:24:02 PDT 2009","NO_QUERY","craigross316","I Just checked out the LG KP500 Mobile phone its smart "
"1","1963886858","Fri May 29 13:24:03 PDT 2009","NO_QUERY","britrig831","is baking Sprinkles Red Velvet Cupcakes  Yum! i can't believe my youngest sister is graduating from high school tonight...I'm SOOO old!"
"1","1963886876","Fri May 29 13:24:03 PDT 2009","NO_QUERY","kerina","off to the temple  my nephew is going through for his mission!! happy day!"
"1","1963886908","Fri May 29 13:24:03 PDT 2009","NO_QUERY","pearcen_uk","@JennyFlintoft Yes, yes I am!  After turning 36 last week why the devil not I say!"
"1","1963886916","Fri May 29 13:24:03 PDT 2009","NO_QUERY","SpacePirateRil","I think I lost a couple followers after speaking about my Southern family's incestuous history... Window lickers. "
"1","1963886956","Fri May 29 13:24:03 PDT 2009","NO_QUERY","cougarbrat","@kim_kelly I cried at the end of Rodanthe, and some before the end.  It is a very touching movie.    Better than I thought I would be. "
"1","1963886992","Fri May 29 13:24:03 PDT 2009","NO_QUERY","teachnologic","just talked with this other salvi nigga bout salvi things. got like 5 months til I see that beautiful place "
"1","1963887047","Fri May 29 13:24:04 PDT 2009","NO_QUERY","ShaniaMileyFan","hannah montana is #14 in the movie charts on the top 20 list "
"1","1963887069","Fri May 29 13:24:04 PDT 2009","NO_QUERY","drumfil","@stexonlegs are ya watchin?? .... "
"1","1963887076","Fri May 29 13:24:04 PDT 2009","NO_QUERY","certifiable","@brandyleedotnet Told you karma'd equalise. "
"1","1963887120","Fri May 29 13:24:04 PDT 2009","NO_QUERY","Tomthedrummer","Friday on my mind....     "
"1","1963887121","Fri May 29 13:24:04 PDT 2009","NO_QUERY","Mscharlize","Getting Ready to go to The movies w|Mi Prima "
"1","1963887184","Fri May 29 13:24:04 PDT 2009","NO_QUERY","sistercarrion","@esoteric_vae *nods* No favourites "
"1","1963887248","Fri May 29 13:24:05 PDT 2009","NO_QUERY","DawnofOURnight","@Leland06 lol! It's never pointless  I feel like, i've learned a lot. Besides i love words! &lt;3 makes me happy!!!  How are you today? "
"1","1963887278","Fri May 29 13:24:05 PDT 2009","NO_QUERY","Bojangles4699","Im gonna touch zack and brandon inappropriatly later tonight "
"1","1963887296","Fri May 29 13:24:05 PDT 2009","NO_QUERY","Maesunshiine","Lunch was great "
"1","1963887411","Fri May 29 13:24:06 PDT 2009","NO_QUERY","rochellllle","@Johnmaine 's voice makes me uber happy "
"1","1963887420","Fri May 29 13:24:06 PDT 2009","NO_QUERY","LassoDeals","just finished walking the streets of cambridge to talk to business owners about Lasso.  Favorite quote &quot;this is unprecedented&quot; "
"1","1963887440","Fri May 29 13:24:06 PDT 2009","NO_QUERY","PinkCandyCross","@ficklampa hey dude - hopefully going be in stockholm 2nd july - 5th july "
"1","1963887486","Fri May 29 13:24:07 PDT 2009","NO_QUERY","PtrsonsZOO","@dreamsofhim Think about how much harder those cases will be to solve... I could handle more time with the twins. "
"1","1963887515","Fri May 29 13:24:06 PDT 2009","NO_QUERY","xLilBree123","lovin virginia! hopefully ill pick up an accent 4 a lil while "
"1","1963887539","Fri May 29 13:24:06 PDT 2009","NO_QUERY","jeremiahx","@lightchild I'm wondering what the context is for that sign  Out of context it is pretty funny!"
"1","1963887560","Fri May 29 13:24:06 PDT 2009","NO_QUERY","Arhum","&quot;I would see the world through your eyes&quot; &lt;3 soo cute!! listening rite now! "
"1","1963906681","Fri May 29 13:25:50 PDT 2009","NO_QUERY","darkmindedsith","@Katrinonus I'm sure it is just as foxy as your Twitter pic there. "
"1","1963906742","Fri May 29 13:25:50 PDT 2009","NO_QUERY","beautyblackdiva","@LPGthatDude anytime "
"1","1963906790","Fri May 29 13:25:51 PDT 2009","NO_QUERY","_Sober","??? ?? ??????? ?? ??? ?????? ?? ?????? comment reply ?? ?????. ????? ????. ??? ????  ???? ??????? ??? ???? ????"
"1","1963906823","Fri May 29 13:25:51 PDT 2009","NO_QUERY","x_Mazzle_x","@stephenfry brillant show  loved the comment &quot;the what in the which&quot; like the comment from Kingdom  can't wait for the audioboo "
"1","1963906890","Fri May 29 13:25:51 PDT 2009","NO_QUERY","bjarratt","@philipmurtaugh Way ahead of you on that one brother "
"1","1963906902","Fri May 29 13:25:51 PDT 2009","NO_QUERY","maggieconnors","Sherman later "
"1","1963906963","Fri May 29 13:25:52 PDT 2009","NO_QUERY","Morgalorg","@mileycyrus my prom is in one week i cant wait! everyone should have a prom, you should just come to ours  haha or just have a fake one..."
"1","1963906975","Fri May 29 13:25:52 PDT 2009","NO_QUERY","original_one","@Comedyscreen Howdy "
"1","1963907010","Fri May 29 13:25:52 PDT 2009","NO_QUERY","saa1888","@abacab1975 and you need to keep the ones who are rubbish but look good to "
"1","1963907014","Fri May 29 13:25:52 PDT 2009","NO_QUERY","libbyjuju","@aliciahouselog "
"1","1963907061","Fri May 29 13:25:52 PDT 2009","NO_QUERY","darerule","http://twitpic.com/67eai - J Crew just inspired me! Summer 09 "
"1","1963907067","Fri May 29 13:25:52 PDT 2009","NO_QUERY","Pissy_Patty","SOOOO glad it's friday and sunny!!!!   Just want all the obligations over with so that I can relax.......   "
"1","1963907119","Fri May 29 13:25:52 PDT 2009","NO_QUERY","anca_foster","@sweetdreamer @thepuck @Swizec @msilveruk thanks for #ff pimpin'  *grouphug*"
"1","1963907152","Fri May 29 13:25:53 PDT 2009","NO_QUERY","adornedx3","prince harry's in new york to play polo... im thinkin im headed up for a visit "
"1","1963907174","Fri May 29 13:25:53 PDT 2009","NO_QUERY","awaketodream","beyonce and the killers x2 in one summer?  post-grad life is a peach! "
"1","1963907234","Fri May 29 13:25:53 PDT 2009","NO_QUERY","valerieinto","@kaymatthews But @Twittley's a major old-timey comedy guy, and would've been totally down with that first half hour. But of all movies! "
"1","1963907249","Fri May 29 13:25:53 PDT 2009","NO_QUERY","rubybeth","@kayjay15 Thanks, Kay! I just need to remind myself to keep my nose to the grindstone, keep applying for jobs, and stay optimistic "
"1","1963907253","Fri May 29 13:25:53 PDT 2009","NO_QUERY","pornobobbie","@TopDocPHX  I can shoot it for you "
"1","1963907274","Fri May 29 13:25:53 PDT 2009","NO_QUERY","cunninghamster","Why thank you for the follow Friday @Zombie_Claire! Another two people stalking me... lets find out who they are! "
"1","1963907306","Fri May 29 13:25:53 PDT 2009","NO_QUERY","mynameisheather","follow friday- @theclassiccrime @jeremycamp @chris_daughtry &amp; @dannygokey "
"1","1963907310","Fri May 29 13:25:53 PDT 2009","NO_QUERY","bubblecup123","My hair looks awesome!! "
"1","1963907325","Fri May 29 13:25:54 PDT 2009","NO_QUERY","carmichaelpt","@Jenn1216 Have a great Birthday, you the birthday girl.  "
"1","1963907358","Fri May 29 13:25:54 PDT 2009","NO_QUERY","RobbHardie","@Ben_Stephenson hey dude, yeah there going okay i guess only got one more left which is next friday  but its maths D: whats ur crack?"
"1","1963907359","Fri May 29 13:25:54 PDT 2009","NO_QUERY","vbjb123","Sitting by a pool watching old people swim&amp; drinking a strawberry.. Thing... With whipped cream "
"1","1963907384","Fri May 29 13:25:54 PDT 2009","NO_QUERY","1ChazD","@girlonlaptop yes Rachel hope ur having a wonderful day as well . I'll be in the limo tonight , doing a prom those are always nice "
"1","1963907535","Fri May 29 13:25:55 PDT 2009","NO_QUERY","haydnblackey","@djalewis I'm more of a Saturday morning person in Tesco, much more civilised than most evenings "
"1","1963907630","Fri May 29 13:25:55 PDT 2009","NO_QUERY","allichocofudge","cool katy perry follows me!!!! "
"1","1963907695","Fri May 29 13:25:56 PDT 2009","NO_QUERY","kalamoni","@NixiePixel that's sound normal to me .. "
"1","1963907723","Fri May 29 13:25:56 PDT 2009","NO_QUERY","kaseylove","Saw a bear and her cub. "
"1","1963907766","Fri May 29 13:25:56 PDT 2009","NO_QUERY","tiffanyshunta","@missbri20 YAY!!!! YOU FOUND ME "
"1","1963907778","Fri May 29 13:25:56 PDT 2009","NO_QUERY","bettina013092","One exam down, two to go. Currently packing for a weekend in NY....phone with sven later "
"1","1963907788","Fri May 29 13:25:56 PDT 2009","NO_QUERY","SR2xPLAYA","@DaveAndDaves i asked &quot;do you think polar bears are cute?&quot; haha!!!!!!!please anwser that in your video "
"1","1963907828","Fri May 29 13:25:56 PDT 2009","NO_QUERY","Golde13800","@Jessgirl739 I really hope you do!!! Make sure you give him a GREAT big hug! "
"1","1963907896","Fri May 29 13:25:57 PDT 2009","NO_QUERY","wxgeek","@csweather: Not to our knowledge knowledge. "
"1","1963907900","Fri May 29 13:25:57 PDT 2009","NO_QUERY","ToniC813","@TheRealJayMills Big hugs to you too mamas! "
"1","1963907920","Fri May 29 13:25:57 PDT 2009","NO_QUERY","hudsonprospect","I'm moving my Tweets (throwing my voice?) to @davemcclintock for now ... Please tune in "
"1","1963907949","Fri May 29 13:25:57 PDT 2009","NO_QUERY","loripluna","@raul_america damn it!! Ok maybe next time  I will have a pi�a for you! Haha"
"1","1963908012","Fri May 29 13:25:59 PDT 2009","NO_QUERY","Eslley","@TheAndyKaufman yep, from the 1981 Midnight Special, before the Elvis impression, and after the brilliant Ronald Reagan imitation "
"1","1963908099","Fri May 29 13:25:58 PDT 2009","NO_QUERY","veddemeg","Doing finishing touches of tidying &amp; waiting to go to pick up Brad. Shopping for the Birthday party tomorrow &amp; eating @ Red Robin. (Yum.) "
"1","1963908180","Fri May 29 13:25:58 PDT 2009","NO_QUERY","EmmaEwers","@willfarnell ermmmm make sure you empty the filing cabinets first! "
"1","1963908199","Fri May 29 13:25:58 PDT 2009","NO_QUERY","KTSerendipity","Finally relaxing after a manic week.  Off down south for sunshine, beers and a BBQ with the Luton Lovelies tomorrow!! "
"1","1963908210","Fri May 29 13:25:58 PDT 2009","NO_QUERY","SquishMitten","@Nemo487 Rightho dude...ill come film it and stick it on youtube "
"1","1963908294","Fri May 29 13:25:59 PDT 2009","NO_QUERY","nkotblorib","@travelin_gypsy  HA! @pekegirl809 's reaction that @jmaconline wrote to us..OMG I lOVE HIM!  "
"1","1963908333","Fri May 29 13:25:59 PDT 2009","NO_QUERY","isobael","@YasmineGalenorn Thanks!  I just added her.  "
"1","1963908408","Fri May 29 13:25:59 PDT 2009","NO_QUERY","chelseasms","is back from nick  this is the first time i saw titanic and didn't really pay attention.."
"1","1963908425","Fri May 29 13:25:59 PDT 2009","NO_QUERY","robotmaxtron","I'm currently working at 3 different stores in an effort to maintain full time hours. (I just hope I can keep my stores stright) "
"1","1963908440","Fri May 29 13:26:00 PDT 2009","NO_QUERY","ChanaDorris","You know how I'm into gags? Found this.  #nsfw  http://tinyurl.com/ooygu9"
